,ID,location_ID,longitude,latitude,name,subbasin,locations,language,label,event_id,text,date
943,673010347008110593,g-6596752,106.99639,-6.866110000000001,Tangsel,5090207960,town:tangsel,id,0,1261,Menjelaskan banjir di tangsel @BalitbangPU  #solusiseiringinovasi #nangkring https://t.co/EGfAkLkXIw,2010-12-05 05:25:45
944,673050773710839808,g-1646448,107.5425,-6.87222,Cimahi,5090207610,town:cimahi,id,0,1202,"Hindari Terjangan Banjir, Petani Cimahi Mulai Tanam Padi https://t.co/t5oWi2rJAa https://t.co/aFoTMdsklD",2010-12-05 08:06:23
945,673149443068309504,g-1732891,101.25,3.35,Kuala Selangor,4090020890,town:kuala selangor,id,1,822,"Ini semua akibat over development!
Banjir di kedua-dua arah di hadapan KTM Sg. Buloh, menghala ke Kuala Selangor... https://t.co/qINTxRgMiv",2010-12-05 14:38:28
946,673151835868430336,g-2650174,-3.52756,54.47941,Egremont,2090050660,town:egremont,en,0,300,"Flood Warning, 2:45PM 05/12/2015, River Ehen @ Egremont, Bleach Green, Enn..., https://t.co/BzWbu1ZauK #floodaware https://t.co/HEbLJ88oSN",2010-12-05 14:47:58
947,673156978059968512,g-2650174,-3.52756,54.47941,Egremont,2090050660,town:egremont,en,0,300,Flood Warning: River Ehen at Egremont 14:45 5 December https://t.co/a9XrgjxHto,2010-12-05 15:08:24
948,673168234577838080,g-2650174,-3.52756,54.47941,Egremont,2090050660,town:egremont,en,1,300,"Was on my way to the studio in Egremont this afternoon, had to turn back...road closed coz of floods, the north... https://t.co/8AROlBfQan",2010-12-05 15:53:08
949,673357306764140544,g-6325494,-71.21454,46.81228,Québec,7090034490,town:québec,fr,0,1568,"Qui payera pour nos chang climatiques Inondation,verglas,le Québec vit l'austérité.PLQ ns dit presque en faillite. https://t.co/FKN59qo0TW",2010-12-06 04:24:26
950,673774894543470592,g-3530599,-91.82991,18.64592,Ciudad del Carmen,7090050960,town:carmen,es,1,1649,"#CarmenBajoElAgua
Embarazada con dolor queda atrapada por la inundación cuando iba al Seguro; afortunadamente la... https://t.co/EcxCTxQdk1",2010-12-07 08:03:47
951,673837939248472064,g-2509954,-0.37739,39.46975,Valencia,2090017430,town:valencia,es,0,166,Hoy lunes 7 y mañana martes 8 de diciembre el gran Juan Tamariz inundará de magia el Teatro Olympia de Valencia... https://t.co/6anTqvDQuk,2010-12-07 12:14:18
952,673911765848035328,g-3530599,-91.82991,18.64592,Ciudad del Carmen,7090050960,town:carmen,es,1,1649,Noticieros: Severas inundaciones en Carmen. Suspenden clases. https://t.co/hM0MgSiqio,2010-12-07 17:07:40
953,674136729771577344,g-1640296,112.5727,-8.1303,Kepanjen,5090216940,town:kepanjen,id,1,1350,"Retweeted #AkuDiKepanjen (@kepanjen_kita):

Balaidesa jenggolo terendam banjir.banyak kendaraan mogok @PuspitaFM... https://t.co/ZcrN7rYf3q",2010-12-08 08:01:35
954,674391856298385408,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,762,"Pam besar akan digunakan untuk menyedut keluar air banjir yang melanda tujuh kampung di Mukim Sri Gading, Johor... https://t.co/X6BgdBEUho",2010-12-09 00:55:22
955,674458539629219844,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,762,"#Awani745 [BANJIR (12pm/9 Dis)Johor]: Mangsa Perpindahan(371), Keluarga(107), Pusat Pemindahan Aktif(3) @501Awani https://t.co/uxBrvkhrV4",2010-12-09 05:20:21
956,674612681832140800,g-1646448,107.5425,-6.87222,Cimahi,5090207610,town:cimahi,id,1,1203,Jalan Amir Mahmud Cimahi Langganan Banjir Cileuncang https://t.co/OQ4ebfM45f,2010-12-09 15:32:51
957,674905913438769153,g-1264527,80.27847,13.08784,Chennai,4090028450,town:chennai,fr,1,841,Inondation dévastatrice a frappé 45 millions de Chennai seule et voisinages. Eau énorme est entré de force même des…https://t.co/JuGWWkArGD,2010-12-10 10:58:03
958,674956056209063937,g-2990363,4.35962,43.83378,Nîmes,2090577030,town:nîmes,fr,0,641,Risque d’inondation à Nîmes : ce projet qui inquiète les voisins https://t.co/mMcPTYBzZd,2010-12-10 14:17:18
959,674974370180239360,g-6596752,106.99639,-6.866110000000001,Tangsel,5090207960,town:tangsel,id,0,1262,"Antisipasi Banjir, DBMSDA Tangsel Kelola 28 Blok Banjir https://t.co/D32T1vKa19",2010-12-10 15:30:04
960,675047436134543360,g-2639409,-3.4922800000000005,53.31929,Rhyl,2090050330,town:rhyl;adm1:wales,en,1,273,#WalesFlood WATCH: Rhyl RNLI volunteers in action during floods in Cumbria: Among the hundreds of people evacu... https://t.co/lnA78t1rBb,2010-12-10 20:20:25
961,675258412049956865,g-1645133,101.44316,1.66711,Dumai,5090003880,town:kota dumai;adm1:riau,id,1,981,#RIAU Dinas PU Kota Dumai Lamban Dalam Mengatasi Banjir Dan Kerusakan Jalan https://t.co/TEtRwrChfS,2010-12-11 10:18:45
962,675498810152325120,g-1732891,101.25,3.35,Kuala Selangor,4090020890,town:kuala selangor,id,0,823,"RAMALAN BANJIR DI KAWASAN RANTAU PANJANG, KUALA SELANGOR 
Tarikh akhir dikemaskini pada: Sabtu 12-Dec-2015... https://t.co/cb2rOHq2Lw",2010-12-12 02:14:01
963,675601382867537920,g-1626268,110.9174,-6.933,Sukolilo,5090668960,town:sukolilo,id,1,1370,"Kunjungan ke Sukolilo, Bupati Terjebak Banjir https://t.co/6oPu1FcZMK https://t.co/Sz9jYP9FNv",2010-12-12 09:01:36
964,675691648802795522,g-360630,31.24967,30.06263,Cairo,1090161090,town:cairo,en,0,31,The meadows are laughing when the river banks are flooded.' #Seddik #CairoGuide https://t.co/ckCI8eYs8R Call or WhatsApp: +201006768269,2010-12-12 15:00:17
965,675871788564283392,g-1633423,107.48472,-6.8425,Padalarang,5090207610,town:padalarang,id,0,1204,"@infobandung Antisipasi banjir &amp; longsor, Kapolsek Padalarang pimpin Kerja Bhakti dg masyarakat#ayo kerja https://t.co/j5xtgs8t74",2010-12-13 02:56:06
966,676063553162379265,g-5024719,-92.10658,46.78327,Duluth,7090363500,town:duluth,en,0,1686,That time we snowshoed up a flood-damaged road in Duluth. https://t.co/x9BJe0TUxF,2010-12-13 15:38:06
967,676067082081976320,g-6731238,95.323,5.4935,Lhang,5090002580,town:lhang,id,1,952,“@Tertua: Talang Irigasi Teknis di Desa Lhang Runtuh Akibat Banjir https://t.co/K1Qo6WIf18 ”,2010-12-13 15:52:07
968,676099835372654592,g-3013097,2.19263,48.92161,Houilles,2090455290,town:houilles,fr,0,399,Houilles : la piscine rouvre aux baigneurs un an après l’inondation https://t.co/2EKRDteiaq,2010-12-13 18:02:16
969,676228752599314434,g-4566270,-67.11324,18.39467,Moca,7090072880,town:moca,es,0,1662,"Hay un AVISO DE INUNDACIONES para los municipios de San Sebastian, Aguada, Aguadilla y Moca hasta las 3:30 AM.... https://t.co/is2liABhLh",2010-12-14 02:34:32
970,676234421217845248,g-4566270,-67.11324,18.39467,Moca,7090072880,town:moca,es,0,1662,"Aviso de inundaciones hasta las 3:30am para: 
AGUADA 
AGUADILLA 
MOCA https://t.co/lePR2xUTx8",2010-12-14 02:57:04
971,676358315065016322,g-4566270,-67.11324,18.39467,Moca,7090072880,town:moca,es,0,1662,Vaguada. Moca y San Sebastián con mayor alerta por inundaciones https://t.co/VJTbMfDiAj,2010-12-14 11:09:23
972,676377478168862721,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,763,Johor banjir sikit pun smpai takleh beza tanah dgn parit..huhuhu https://t.co/q2dWy0NNWH,2010-12-14 12:25:31
973,676436379425894400,g-1626268,110.9174,-6.933,Sukolilo,5090668960,town:sukolilo,id,1,1370,"@RadioElshinta banjir bandang yang terjadi di Sukolilo,
#lintaskudus https://t.co/6T3aoFm9Vb",2010-12-14 16:19:35
974,676490487717625856,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,312,Convent Bridge in #Clonmel closed due to flooding until further notice. Flood gates locked. @aaroadwatch @damienrte https://t.co/3nnqmxttG0,2010-12-14 19:54:35
975,676501548063657984,g-6089426,-79.46633,46.3168,North Bay,7090378370,town:north bay,fr,0,1718,Prévision d'inondation émise par @MRNFcentral pour le district de North Bay. Surveillez la météo de près. https://t.co/nvZwgkp2KV,2010-12-14 20:38:32
976,676517665188507650,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,312,#Clonmel has been changed for the better with our fantastic flood relief system in town! #floods #cblive  https://t.co/mYZDeOCtmG,2010-12-14 21:42:35
977,676725475671085057,g-1732891,101.25,3.35,Kuala Selangor,4090020890,town:kuala selangor,id,1,824,"Banjir Selangor: Paling teruk sejak 20 tahun - mangsa: KUALA SELANGOR: Banjir di beberapa kawasan di sini, dia... https://t.co/hRLbPLn8rC",2010-12-15 11:28:21
978,676836902981513216,g-2972191,0.70398,47.39484,Tours,2090497870,town:tours,fr,0,557,Présentation du Plan de Prévention du Risque Inondation du Val de #Tours par le représentant de l'état. @tours2020 https://t.co/443T9LAuiV,2010-12-15 18:51:07
979,677293991713308673,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,763,Tahniah Pemuda UMNO Johor Bantu Mangsa Banjir Yang Terlibat https://t.co/vSSWptY29d,2010-12-17 01:07:25
980,677428252881784832,g-1640757,112.6144,-8.0251,Kebonagung Krajan,5090216940,town:kebonagung,id,1,1351,Pkl 16.10 jl. Raya kebonagung terpantau ramai lancar meskipun banjir -salamatul_m1 #trafficmalang @Edunewsfm https://t.co/jaok9cGJBS,2010-12-17 10:00:56
981,677631116958896129,g-3684917,-73.97581,9.00114,El Banco,6090067940,town:el banco;adm1:magdalena,es,0,1429,Acompañamos ejecución de obras de estabilización para control de inundación en El Banco #Magdalena https://t.co/qcVqhEPzD3,2010-12-17 23:27:02
982,677902230650003457,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,0,433,1 flic de bureau sans histoire infiltre réseau trafiquants qui tente d’inonder Paris d’une nouvelle drogue mortelle https://t.co/Q9M6N2fN4g,2010-12-18 17:24:21
983,677918822104473600,g-3521922,-97.32494,20.44655,Papantla de Olarte,7090050260,town:papantla,es,0,1639,En Papantla entérate de los peligros y riesgos de inundaciones... https://t.co/QwlkSLWAri,2010-12-18 18:30:16
984,678069780989870080,g-1732891,101.25,3.35,Kuala Selangor,4090020890,town:kuala selangor,id,1,825,#kualaselangor Sudah boleh pulang!: Keadaan banjir semakin pulih di Kuala Selangor https://t.co/fePrIdLKPP,2010-12-19 04:30:08
985,678077110070566912,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,763,"Assalamualaikum. 

Pihak i Bantu IKRAM Johor akan memulakan latihan bagi relawan banjir. 

Butiran seperti... https://t.co/kyu2WOTSqF",2010-12-19 04:59:15
986,678547534269177856,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,953,Upin dan Ipin hibur anak korban banjir Aceh Singkil: Banda Aceh (KANAL https://t.co/h6nyfuEdNv) – Ratusan anak-a... https://t.co/YwyutYckmA,2010-12-20 12:08:33
987,678946767459618818,g-8858079,-104.31583,19.05222,Manzanillo Centro Histórico,7090005840,town:manzanillo,es,0,1517,Nacho Peralta mejorará infraestructura hidráulica de Manzanillo evitará inundaciones @nachoperaltacol #cuadernachos https://t.co/QajCBY65Yb,2010-12-21 14:34:58
988,679082878148341760,g-8858079,-104.31583,19.05222,Manzanillo Centro Histórico,7090005840,town:manzanillo,es,0,1517,#10De10 Fin a las inundaciones en #Manzanillo  Por eso yo voto por #Nacho @RomeroCoello @JIPSColima @nachoperaltacol https://t.co/Sxmz5TuG4f,2010-12-21 23:35:49
989,679420394223345665,g-3449936,-55.53278,-30.89083,Santana do Livramento,6090860140,town:livramento,es,1,1483,Así esta el centro de Livramento por las inundaciones. ⤵ https://t.co/huGW3LPTHa,2010-12-22 21:56:59
990,680032445673148416,g-3442727,-56.52361,-33.38056,Durazno,6090888320,town:durazno,es,0,1487,Estudio independiente encargado por IDD concluyó que Represa de Palmar no influye en inundaciones Durazno.@InfoTNU https://t.co/kEQgiI27hy,2010-12-24 14:29:04
991,681167053609283584,g-4259271,-86.955,38.29894,Huntingburg,7090581020,adm2:dubois;town:huntingburg,en,1,1905,"At 12:35 PM, 1 NNE Huntingburg [Dubois Co, IN] LAW ENFORCEMENT reports FLASH FLOOD #LMK https://t.co/B5ZdvhKvzC",2010-12-27 17:37:35
992,681422251338674177,g-2633352,-1.08271,53.95763,York,2090332480,town:york,fr,0,307,"Grosse pensée pour York, pas bien loin d'où j'habitais à l'époque. Saleté d'inondation... https://t.co/dUI8fO8jFR",2010-12-28 10:31:39
993,681483416165048320,g-2509954,-0.37739,39.46975,Valencia,2090017430,town:valencia,es,0,167,Protegiendo a los corredores de los 30.000 religiosos que inundarán Valencia estos días...@FTA_CV  @maratonvalencia https://t.co/SI6vUd1FV2,2010-12-28 14:34:42
994,681630649879543808,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang;adm1:terengganu,id,1,726,"Banjir di bertambah buruk di sekitar Hulu Terengganu, Kemaman dan Marang.

Jumlah mangsa banjir yang dipindahkan... https://t.co/qUxrG4Oc4e",2010-12-29 00:19:45
995,681802042885697536,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,#Clonmel#Floods: River Suir burst it's bank https://t.co/IX6TDJhVg2,2010-12-29 11:40:48
996,681917420068564992,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,2016,"Flooding in Jackson Co, as seen here along South River Rd by reader Kelly Jewell-Timco (12.29.15) @WLOS_13 https://t.co/olo104Ap2d",2010-12-29 19:19:17
997,682128192019234816,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,Clonmel's flood barriers really put to the test this morning. #floods #StormFrank https://t.co/5P4Z5ffIAM,2010-12-30 09:16:48
998,682141165802631168,g-2650174,-3.52756,54.47941,Egremont,2090050660,town:egremont,en,0,301,"Flood Warning, 7:41AM 30/12/15, River Ehen at Egremont https://t.co/purI3XS4An https://t.co/rsKtfy4SUn",2010-12-30 10:08:22
999,682147581405859841,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel;adm2:tipperary,en,1,313,"CLONMEL FLOODING UPDATE from Tipperary County Council 

There are several roads closed in Clonmel due to... https://t.co/JPv7zDSow2",2010-12-30 10:33:51
1000,682223092198936576,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,Flood defences in #Clonmel holding their own today @damienrte via @nferro11 #StormFrank https://t.co/AVCFr4OxtJ,2010-12-30 15:33:54
1001,682239376122884096,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,NaN,1,313,NaN,
1002,682287065824931840,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,View from the Gashouse Bridge on a day when Clonmel's flood defences were tested to the limit https://t.co/ZAxlmaMKXJ,2010-12-30 19:48:07
1003,682459381347254272,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,"@patquirke Pat, we were involved in the Clonmel Flood Scheme and I'd like to use some of your video/photos please. https://t.co/kuiIqgHBRA",2010-12-31 07:12:50
1004,682618313638191104,g-5024719,-92.10658,46.78327,Duluth,7090363500,town:duluth,NaN,0,1687,NaN,
1005,682618491283857408,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,2016,Water in #JacksonBay is significantly higher than this summer. #flood https://t.co/0FM3KNEhFK,2010-12-31 17:45:05
1006,682632199527641089,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,Clonmel Red Cross 4X4 assisting those affected by flood water &amp; damage. You can donate online to IRC national appeal https://t.co/5IV2p2tVI4,2010-12-31 18:39:33
1007,682755737790099456,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,The valiant civil servants of #Clonmel erecting metal #flood barriers on the quay wall. The quay… https://t.co/cLbtue0OCB,2010-01-01 02:50:27
1008,682908634020470785,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,New Audio Blog: Knocklofty Bridge Flooded #clonmel https://t.co/fFpJDPNSZ8 (click to play),2010-01-01 12:58:00
1009,682915879026339840,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,Powerful force of Water in Clonmel contained by the flood barriers.Flood defences working well so far @damienrte https://t.co/SyymzeWi3t,2010-01-01 13:26:48
1010,682987194840150016,g-4726206,-98.49363,29.42412,San Antonio,7090765430,town:san antonio,es,0,2155,"Aunque no haya inundacion en esa playa, no es tu lugar, lo tuyo es en la costa del rio en San Antonio https://t.co/6m6QDJMU1K",2010-01-01 18:10:11
1011,683017640638582784,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel;adm2:tipperary,en,1,313,On the move! Flooding tonight on main access routes into Clonmel #Tipperary @IrelandAMTV3 https://t.co/5sa81nMJxV,2010-01-01 20:11:10
1012,683036658942513152,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,The #flood defences are up at the #Clonmel quays #StormFrank https://t.co/YBleu2gSCC,2010-01-01 21:26:44
1013,683077568287866880,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,RT @TipperaryCoCo: Clonmel Flood Alert Notice - update 1/1/2016 at 10pm: Flood Alert Notice – (cont) https://t.co/J2za0gw54S,2010-01-02 00:09:17
1014,683203716623646720,g-1646703,108.5662,-7.6487,Cikalong,5090008510,town:cikalong,id,1,1018,Warga Bantaran Sungai Cikalong Langganan Banjir https://t.co/5IZcUaGPuR https://t.co/BLUKNxQAvs,2010-01-02 08:30:34
1015,683221184775733248,g-6598750,107.57333,-6.923889999999999,Holis,5090207610,town:holis,id,1,1205,@PRFMnews @se_bdg @galamedianews @infobandung @infobdg jalan holis banjir selokan tertutup air hati hati #cuacaBDG https://t.co/sw39GZHobI,2010-01-02 09:39:58
1016,683235960692314112,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,@CarlowWeather Clonmel have floods on all routes into town https://t.co/mCCyaoGrmI,2010-01-02 10:38:41
1017,683238954309566464,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,764,Banjir Johor: Jumlah mangsa menurun kepada 47 orang https://t.co/kJqDayTHUb,2010-01-02 10:50:35
1018,683258563628777472,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,Level of river Suir in Clonmel. Taken from https://t.co/yiEy2YNgiS via @PaulOvery Flood defences good to 4.7m https://t.co/V0s20v4HK4,2010-01-02 12:08:30
1019,683386799184543745,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,"CLONMEL FLOOD ALERT NOTICE - level 3 of the Clonmel Flood Response Plan..
https://t.co/wTP4IlSoPY
@TippFmNews @Tipperaryphotos @beat102103",2010-01-02 20:38:04
1020,683399457254326272,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,View from the finger post #Clonmel #floods https://t.co/YBq3rhYgCu,2010-01-02 21:28:22
1021,683602691965206528,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,Clonmel this morning #Floods https://t.co/1zt1EG8CkP,2010-01-03 10:55:57
1022,683628764622905344,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel;country:ireland,en,1,313,Clonmel floods https://t.co/iY8T8eS9MR ..great photo ops for #Ireland useless politician's though. Hosepipe ban in the Summer no doubt!,2010-01-03 12:39:33
1023,683644184683753472,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,@HerFamilydotie  our Mums excerising by the river before #floods #Clonmel https://t.co/yZUASO28OB,2010-01-03 13:40:49
1024,683649428587155456,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,Flooding Clonmel https://t.co/qRFGtYcXAo,2010-01-03 14:01:40
1025,683773064040050688,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel;country:ireland,en,1,313,"River Suir #floods at #Clonmel today, #Ireland https://t.co/464tYIppV2",2010-01-03 22:12:57
1026,683790340701073408,g-3530599,-91.82991,18.64592,Ciudad del Carmen,7090050960,town:ciudad del carmen,es,1,1650,Provoca inundaciones el Norte en Ciudad del Carmen! https://t.co/pNiVKUgP8U,2010-01-03 23:21:36
1027,683901242314067968,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,764,Sultan Johor Sultan Ibrahim Almarhum Sultan Iskandar tunjuk kepakaran memasak ketika melawat mangsa banjir di... https://t.co/iueP1uJojA,2010-01-04 06:42:17
1028,683960479224586240,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2017,@inSowerbyBridge pl can you advertisea gig at The Works AmyWadge +Luke Jackson Sat 9 Jan Tix£12 Profit Floods appeal https://t.co/H7T8tBkuOq,2010-01-04 10:37:40
1029,683968472968228864,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,"Pumping water from our office basement. Gladstone St, Clonmel. #floods https://t.co/YXtcT1Tt6k",2010-01-04 11:09:26
1030,683979793273065473,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,The long pipe out. #Clonmel #floods https://t.co/i4WqHy2425,2010-01-04 11:54:25
1031,684007082555748352,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel;country:ireland,en,1,313,"This is the height of The River Suir this morning.
#Clonmel #floods #Ireland https://t.co/eGwhVMOqtT",2010-01-04 13:42:51
1032,684033292694327296,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2017,Latest flood update from Jackson Co. IL Emergency Mgmt. #WPSD https://t.co/51MCpEq4GR,2010-01-04 15:27:00
1033,684082364117585920,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2017,Having a sit down in the office with a new recruit... Jackson Flood making his 1st visit to the @UICBaseball office https://t.co/GEchrtCq2G,2010-01-04 18:41:59
1034,684154242035089408,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,2017,More wildlife management areas close due to flooding - Jackson Clarion Ledger https://t.co/c952BsHg8Y,2010-01-04 23:27:36
1035,684255556144619520,g-2972315,1.44367,43.60426,Toulouse,2090577090,town:toulouse,fr,0,652,Risque inondation : le Siahbad rencontre la population - 31/12/2015 - ladepeche.fr https://t.co/tdKlkPka8o #Toulouse,2010-01-05 06:10:12
1036,684323489562558465,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,1,313,This Clonmel woman’s home has flooded for the ninth time https://t.co/b21rhvHrlG (GM) https://t.co/CPuy8vQFmu,2010-01-05 10:40:08
1037,684979291696664576,g-4006702,-116.60071,31.87149,Ensenada,7090012190,adm1:baja california;town:ensenada,es,1,1529,#BajaCalifornia Atiende reportes de inundaciones y encharcamientos en Ensenada https://t.co/dldFL42WXh,2010-01-07 06:06:04
1038,685036854010339328,g-6596752,106.99639,-6.866110000000001,Tangsel,5090207960,town:tangsel,id,0,1263,Di Jual Rumah di Jl. PDK PERMAI REMPOA TANGSEL . LT: 250M2..LB: 220M2..SHM..bebas banjir.lokasi… https://t.co/wHv1une8IT,2010-01-07 09:54:48
1039,685089211784019968,g-3036059,-2.99183,47.67025,Auray,2090021170,town:auray,fr,1,244,Auray.  Inondation sur la N165 https://t.co/E5vricYgv8,2010-01-07 13:22:51
1040,685125009120038913,g-3653882,-79.6183,-2.67364,Naranjal,6090032530,town:naranjal;adm1:provincia del guayas,es,0,1417,Control de Inundaciones #Naranjal beneficiará a 81 mil habitantes de la Provincia del #Guayas. #GuardianesDelAgua https://t.co/gmtXPQ04ER,2010-01-07 15:45:05
1041,685243474623336449,g-1735161,101.68653,3.1412,Kuala Lumpur,4091164910,town:kuala lumpur,en,0,903,"Rakyat Post ‘PLUS should find alternative ways for flood mitigation plans near temple’: KUALA LUMPUR, Ja... https://t.co/DMX1rFwDba #news",2010-01-07 23:35:50
1042,685265326112559104,g-5392900,-117.86783,33.74557,Santa Ana,7090012590,town:santa ana,es,1,1539,Como se recuperan de las inundaciones algunos afectados en Santa Ana 5:30pm y6pm#Telemundo52 https://t.co/beoGB8o8Up,2010-01-08 01:02:40
1043,685408547975331840,g-2965353,-7.703889999999999,52.355,Cluain Meala,2090368550,town:clonmel,en,0,313,Love this photo of the floods in Clonmel. What you can't see is the children's play park.. 🌧 Photo cred: see photo. https://t.co/TTNnuTlzLI,2010-01-08 10:31:46
1044,685773216275533824,g-1646395,107.56028,-6.90083,Cimindi,5090207610,town:cimindi,id,1,1206,@PRFMnews Cimindi intensitas sedang menyebabkan banjir cileuncang #cuacaBDG https://t.co/5DS3yEDUcJ,2010-01-09 10:40:50
1045,685863458978443264,g-8052671,108.4958,-7.6893,Cijalu,5090008510,town:cijalu,id,0,1019,Danau alami di Sungai Cijalu yang terbentuk akibat longsor dibongkar tim gabungan Jateng agar tidak banjir bandang. https://t.co/0ZoNbeq5BV,2010-01-09 16:39:26
1046,686071224749821953,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,765,VIDEO : Medan Johor Terendam Banjir Setinggi 80 cm | Tabloid Imaji https://t.co/oI34csUJTR,2010-01-10 06:25:01
1047,686267623462408192,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2018,"Its about that time......them flooding Jackson Hewitt out lmaooo

#taxtime #jacksonhewitt… https://t.co/CC9IHxdW8m",2010-01-10 19:25:26
1048,686314667304693761,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,NaN,0,2018,NaN,
1049,686490326228402176,g-3127461,-3.70184,42.34106,Burgos,2090596190,town:burgos,es,1,685,"""Inundaciones Zumel"" @fotonline_es #Burgos #IgersBurgos
@rocas74 fotomovil_es @hacerfotos… https://t.co/I522m8LuUn",2010-01-11 10:10:22
1050,686862688752807937,g-5304391,-111.82264,33.422270000000005,Mesa,7090695990,town:mesa,es,0,1944,Inundaciones: Busso recibió a la Mesa de Enlace Agropecuaria. https://t.co/6GxktjNgl8 https://t.co/GwCoYW8Y8I,2010-01-12 10:50:00
1051,687198236776464384,g-3033391,0.48333,44.85,Bergerac,2090555300,town:bergerac;adm2:dordogne,fr,1,621,"Ça monte ,çà monte #dordogne #inondation #crue #bergerac #aquitaine by natrphoto https://t.co/TnaUjJCZNY",2010-01-13 09:03:21
1052,687307828932030464,g-3127461,-3.70184,42.34106,Burgos,2090596190,town:burgos,es,1,685,Denuncian inundaciones por los problemas en la red de saneamiento - Diario de Burgos https://t.co/9oG8lcKuw7 vía @diariodeburgos,2010-01-13 16:18:50
1053,687545498014760960,g-2647975,-3.21667,53.28333000000001,Greenfield,2090050330,adm2:flintshire;town:greenfield,en,1,274,Flooding on A548 near #Greenfield #Ffynnongroew #Flintshire - Be careful driving today as always.  https://t.co/Xbelgdv81O,2010-01-14 08:03:15
1054,687924478219685888,g-1735161,101.68653,3.1412,Kuala Lumpur,4091164910,town:kuala lumpur,en,1,904,"#KualaLumpur: Flash floods have hit Jalan Bangsar, causing cars to stop by the side of the road. Drive safe! https://t.co/FvljenWMRK",2010-01-15 09:09:11
